MH,Data
STD,185.223
STD,186.687
STD,193.89
STD,100.915
STD,99.922
STD,98.964
STD,99.623
STD,97.7
STD,97.384
STD,98.628
STD,102.935
STD,100.801
STD,99.502
STD,98.884
STD,99.677
STD,98.693
STD,97.654
STD,98.384
STD,102.463
STD,101.546
STD,100.141
STD,98.275
STD,98.95
STD,98.537
STD,97.749
STD,98.04
STD,102.58
STD,101.81
STD,99.606
STD,99.084
STD,99.757
STD_LOG,193.516
STD_LOG,194.356
STD_LOG,194.597
STD_LOG,98.148
STD_LOG,97.588
STD_LOG,98.51
STD_LOG,101.484
STD_LOG,99.811
STD_LOG,99.207
STD_LOG,98.266
STD_LOG,99.049
STD_LOG,98.844
STD_LOG,98.319
STD_LOG,98.505
STD_LOG,101.346
STD_LOG,100.732
STD_LOG,99.383
STD_LOG,97.785
STD_LOG,98.968
STD_LOG,98.516
STD_LOG,97.83
STD_LOG,98.118
STD_LOG,101.448
STD_LOG,100.391
STD_LOG,99.998
STD_LOG,97.708
STD_LOG,98.543
STD_LOG,97.732
STD_LOG,96.956
STD_LOG,97.189
STD_LOG,100.859
STD_PIECE,191.659
STD_PIECE,189.158
STD_PIECE,190.656
STD_PIECE,100.259
STD_PIECE,97.532
STD_PIECE,99.16
STD_PIECE,99.097
STD_PIECE,98.034
STD_PIECE,97.771
STD_PIECE,97.391
STD_PIECE,100.486
STD_PIECE,99.465
STD_PIECE,97.609
STD_PIECE,98.94
STD_PIECE,99.063
STD_PIECE,97.764
STD_PIECE,97.976
STD_PIECE,98.742
STD_PIECE,101.688
STD_PIECE,99.627
STD_PIECE,98.147
STD_PIECE,100.284
STD_PIECE,99.687
STD_PIECE,97.667
STD_PIECE,98.586
STD_PIECE,98.536
STD_PIECE,101.759
STD_PIECE,100.29
STD_PIECE,98.349
STD_PIECE,98.74
STD_PIECE,99.396
STD_SINE,193.468
STD_SINE,189.4
STD_SINE,187.474
STD_SINE,99.618
STD_SINE,99.44
STD_SINE,99.299
STD_SINE,103.245
STD_SINE,101.961
STD_SINE,100.029
STD_SINE,100.943
STD_SINE,100.556
STD_SINE,99.024
STD_SINE,99.617
STD_SINE,100.426
STD_SINE,103.508
STD_SINE,99.152
STD_SINE,101.765
STD_SINE,100.892
STD_SINE,101.697
STD_SINE,100.135
STD_SINE,99.645
STD_SINE,99.59
STD_SINE,102.828
STD_SINE,99.52
STD_SINE,101.842
STD_SINE,100.898
STD_SINE,100.972
STD_SINE,99.163
STD_SINE,99.772
STD_SINE,100.057
STD_SINE,102.757
STD_SINGER,176.753
STD_SINGER,176.525
STD_SINGER,176.728
STD_SINGER,91.038
STD_SINGER,93.326
STD_SINGER,92.23
STD_SINGER,91.426
STD_SINGER,92.328
STD_SINGER,91.373
STD_SINGER,90.92
STD_SINGER,91.245
STD_SINGER,94.476
STD_SINGER,93.467
STD_SINGER,92.939
STD_SINGER,91.288
STD_SINGER,92.565
STD_SINGER,91.64
STD_SINGER,91.449
STD_SINGER,91.169
STD_SINGER,94.637
STD_SINGER,93.739
STD_SINGER,92.891
STD_SINGER,90.683
STD_SINGER,91.334
STD_SINGER,92.939
STD_SINGER,90.712
STD_SINGER,90.732
STD_SINGER,94.208
STD_SINGER,93.768
STD_SINGER,93.142
STD_SINGER,90.908
STD_SINU,164.191
STD_SINU,164.138
STD_SINU,164.278
STD_SINU,83.849
STD_SINU,85.28
STD_SINU,84.494
STD_SINU,83.684
STD_SINU,86.771
STD_SINU,85.918
STD_SINU,85.478
STD_SINU,83.938
STD_SINU,85.419
STD_SINU,84.249
STD_SINU,83.987
STD_SINU,83.605
STD_SINU,86.223
STD_SINU,85.094
STD_SINU,86.039
STD_SINU,83.41
STD_SINU,84.959
STD_SINU,83.296
STD_SINU,82.969
STD_SINU,83.615
STD_SINU,87.002
STD_SINU,85.518
STD_SINU,85.737
STD_SINU,83.849
STD_SINU,86.25
STD_SINU,84.282
STD_SINU,84.241
STD_SINU,84.173
STD_TENT,191.851
STD_TENT,192.515
STD_TENT,193.047
STD_TENT,102.277
STD_TENT,100.92
STD_TENT,102.06
STD_TENT,99.437
STD_TENT,100.716
STD_TENT,100.15
STD_TENT,100.287
STD_TENT,99.409
STD_TENT,100.047
STD_TENT,102.937
STD_TENT,102.151
STD_TENT,99.276
STD_TENT,100.726
STD_TENT,99.279
STD_TENT,99.462
STD_TENT,99.323
STD_TENT,100.759
STD_TENT,103.37
STD_TENT,101.558
STD_TENT,100.433
STD_TENT,99.672
STD_TENT,99.404
STD_TENT,99.055
STD_TENT,98.929
STD_TENT,100.534
STD_TENT,100.972
STD_TENT,102.708
STD_TENT,99.838
STD_CIRCLE,198.487
STD_CIRCLE,195.805
STD_CIRCLE,194.789
STD_CIRCLE,103.659
STD_CIRCLE,104.062
STD_CIRCLE,104.031
STD_CIRCLE,102.603
STD_CIRCLE,105.262
STD_CIRCLE,105.776
STD_CIRCLE,107.103
STD_CIRCLE,103.351
STD_CIRCLE,102.748
STD_CIRCLE,105.375
STD_CIRCLE,103.223
STD_CIRCLE,103.561
STD_CIRCLE,104.565
STD_CIRCLE,105.757
STD_CIRCLE,103.337
STD_CIRCLE,107.608
STD_CIRCLE,102.948
STD_CIRCLE,103.741
STD_CIRCLE,104.992
STD_CIRCLE,103.323
STD_CIRCLE,104.971
STD_CIRCLE,103.681
STD_CIRCLE,106.045
STD_CIRCLE,106.225
STD_CIRCLE,103.433
STD_CIRCLE,103.725
STD_CIRCLE,104.754
STD_CIRCLE,103.3
COM,190.332
COM,191.679
COM,199.291
COM,103.073
COM,101.295
COM,103.767
COM,105.428
COM,101.059
COM,100.67
COM,102.451
COM,101.558
COM,103.148
COM,100.802
COM,103.601
COM,105.184
COM,100.98
COM,100.282
COM,102.234
COM,101.799
COM,100.761
COM,103.318
COM,103.548
COM,101.486
COM,105.491
COM,101.389
COM,102.103
COM,101.953
COM,100.643
COM,102.447
COM,103.629
COM,101.072
COM_LOG,198.281
COM_LOG,199.452
COM_LOG,200.654
COM_LOG,100.745
COM_LOG,104.377
COM_LOG,102.123
COM_LOG,101.15
COM_LOG,100.761
COM_LOG,102.202
COM_LOG,103.015
COM_LOG,100.519
COM_LOG,100.709
COM_LOG,104.535
COM_LOG,102.255
COM_LOG,100.853
COM_LOG,100.33
COM_LOG,102.351
COM_LOG,102.743
COM_LOG,100.7
COM_LOG,101.086
COM_LOG,104.537
COM_LOG,102.588
COM_LOG,101.221
COM_LOG,100.216
COM_LOG,102.5
COM_LOG,101.133
COM_LOG,103.646
COM_LOG,100.773
COM_LOG,102.289
COM_LOG,105.293
COM_LOG,100.76
COM_PIECE,200.372
COM_PIECE,197.405
COM_PIECE,199.353
COM_PIECE,101.222
COM_PIECE,102.25
COM_PIECE,102.448
COM_PIECE,102.994
COM_PIECE,101.615
COM_PIECE,102.0
COM_PIECE,104.082
COM_PIECE,101.557
COM_PIECE,100.697
COM_PIECE,102.63
COM_PIECE,101.402
COM_PIECE,101.257
COM_PIECE,103.666
COM_PIECE,102.68
COM_PIECE,104.81
COM_PIECE,101.164
COM_PIECE,100.191
COM_PIECE,102.466
COM_PIECE,100.63
COM_PIECE,100.808
COM_PIECE,102.754
COM_PIECE,102.748
COM_PIECE,104.673
COM_PIECE,101.958
COM_PIECE,101.351
COM_PIECE,102.89
COM_PIECE,101.325
COM_PIECE,101.204
COM_SINE,202.08
COM_SINE,199.989
COM_SINE,200.203
COM_SINE,105.458
COM_SINE,104.267
COM_SINE,105.613
COM_SINE,103.074
COM_SINE,103.102
COM_SINE,104.702
COM_SINE,102.765
COM_SINE,102.913
COM_SINE,104.623
COM_SINE,104.015
COM_SINE,105.983
COM_SINE,102.148
COM_SINE,103.0
COM_SINE,104.212
COM_SINE,104.08
COM_SINE,103.302
COM_SINE,104.551
COM_SINE,104.853
COM_SINE,106.34
COM_SINE,103.368
COM_SINE,102.991
COM_SINE,104.709
COM_SINE,102.818
COM_SINE,102.506
COM_SINE,104.707
COM_SINE,104.63
COM_SINE,106.45
COM_SINE,102.795
COM_SINGER,187.009
COM_SINGER,189.342
COM_SINGER,188.858
COM_SINGER,93.714
COM_SINGER,95.307
COM_SINGER,95.193
COM_SINGER,94.043
COM_SINGER,96.188
COM_SINGER,95.429
COM_SINGER,97.278
COM_SINGER,94.355
COM_SINGER,94.17
COM_SINGER,95.897
COM_SINGER,94.144
COM_SINGER,93.883
COM_SINGER,96.264
COM_SINGER,96.071
COM_SINGER,94.475
COM_SINGER,96.821
COM_SINGER,93.962
COM_SINGER,95.734
COM_SINGER,94.744
COM_SINGER,95.035
COM_SINGER,96.41
COM_SINGER,96.316
COM_SINGER,94.734
COM_SINGER,97.931
COM_SINGER,94.482
COM_SINGER,95.531
COM_SINGER,95.532
COM_SINGER,94.844
COM_SINU,172.295
COM_SINU,174.632
COM_SINU,176.376
COM_SINU,88.664
COM_SINU,88.381
COM_SINU,86.358
COM_SINU,89.3
COM_SINU,86.43
COM_SINU,87.417
COM_SINU,86.852
COM_SINU,86.13
COM_SINU,88.353
COM_SINU,87.283
COM_SINU,86.103
COM_SINU,88.888
COM_SINU,86.076
COM_SINU,87.783
COM_SINU,87.323
COM_SINU,86.685
COM_SINU,88.823
COM_SINU,87.905
COM_SINU,86.499
COM_SINU,89.031
COM_SINU,86.043
COM_SINU,85.5
COM_SINU,86.227
COM_SINU,87.74
COM_SINU,87.969
COM_SINU,87.567
COM_SINU,86.364
COM_SINU,88.685
COM_TENT,195.714
COM_TENT,198.74
COM_TENT,196.917
COM_TENT,103.124
COM_TENT,102.829
COM_TENT,103.352
COM_TENT,104.957
COM_TENT,105.238
COM_TENT,103.903
COM_TENT,102.782
COM_TENT,107.352
COM_TENT,102.202
COM_TENT,102.182
COM_TENT,102.987
COM_TENT,104.192
COM_TENT,105.314
COM_TENT,104.464
COM_TENT,102.891
COM_TENT,105.733
COM_TENT,101.836
COM_TENT,102.429
COM_TENT,102.197
COM_TENT,104.481
COM_TENT,104.866
COM_TENT,103.913
COM_TENT,103.495
COM_TENT,106.221
COM_TENT,101.931
COM_TENT,102.616
COM_TENT,102.131
COM_TENT,103.484
COM_CIRCLE,204.529
COM_CIRCLE,194.983
COM_CIRCLE,197.145
COM_CIRCLE,108.212
COM_CIRCLE,108.089
COM_CIRCLE,106.899
COM_CIRCLE,109.61
COM_CIRCLE,106.017
COM_CIRCLE,106.941
COM_CIRCLE,107.426
COM_CIRCLE,108.038
COM_CIRCLE,108.285
COM_CIRCLE,107.453
COM_CIRCLE,107.147
COM_CIRCLE,109.36
COM_CIRCLE,105.66
COM_CIRCLE,105.875
COM_CIRCLE,107.664
COM_CIRCLE,107.77
