MH,Data
STD,44.749
STD,45.734
STD,44.679
STD,22.411
STD,22.481
STD,22.493
STD,22.257
STD,22.905
STD,22.285
STD,22.525
STD,22.47
STD,22.225
STD,22.945
STD,22.24
STD,22.499
STD,22.548
STD,22.144
STD,22.921
STD,22.219
STD,22.454
STD,22.375
STD,22.172
STD,22.349
STD,23.033
STD,22.464
STD,22.495
STD,22.21
STD,22.25
STD,23.064
STD,22.36
STD,22.456
STD_LOG,44.711
STD_LOG,45.252
STD_LOG,45.6
STD_LOG,21.981
STD_LOG,22.223
STD_LOG,22.577
STD_LOG,22.168
STD_LOG,22.198
STD_LOG,22.037
STD_LOG,22.175
STD_LOG,22.63
STD_LOG,22.436
STD_LOG,22.198
STD_LOG,22.017
STD_LOG,22.128
STD_LOG,22.733
STD_LOG,22.496
STD_LOG,22.138
STD_LOG,22.019
STD_LOG,22.119
STD_LOG,22.764
STD_LOG,22.463
STD_LOG,22.212
STD_LOG,22.22
STD_LOG,22.288
STD_LOG,22.559
STD_LOG,22.352
STD_LOG,22.166
STD_LOG,21.93
STD_LOG,22.147
STD_LOG,22.609
STD_PIECE,44.872
STD_PIECE,45.555
STD_PIECE,44.969
STD_PIECE,22.352
STD_PIECE,22.364
STD_PIECE,22.127
STD_PIECE,22.268
STD_PIECE,22.691
STD_PIECE,22.466
STD_PIECE,22.4
STD_PIECE,22.162
STD_PIECE,22.409
STD_PIECE,22.711
STD_PIECE,22.443
STD_PIECE,22.307
STD_PIECE,22.22
STD_PIECE,22.287
STD_PIECE,22.63
STD_PIECE,22.374
STD_PIECE,22.275
STD_PIECE,22.25
STD_PIECE,22.384
STD_PIECE,22.56
STD_PIECE,22.284
STD_PIECE,22.266
STD_PIECE,22.027
STD_PIECE,22.326
STD_PIECE,22.686
STD_PIECE,22.444
STD_PIECE,22.22
STD_PIECE,22.175
STD_SINE,46.812
STD_SINE,45.664
STD_SINE,45.612
STD_SINE,22.536
STD_SINE,22.945
STD_SINE,22.614
STD_SINE,22.592
STD_SINE,22.458
STD_SINE,22.631
STD_SINE,22.951
STD_SINE,22.61
STD_SINE,22.601
STD_SINE,22.463
STD_SINE,22.657
STD_SINE,22.984
STD_SINE,22.678
STD_SINE,22.576
STD_SINE,22.419
STD_SINE,22.619
STD_SINE,22.625
STD_SINE,22.677
STD_SINE,22.987
STD_SINE,22.41
