MH,Data
STD,88.376
STD,88.813
STD,89.553
STD,45.175
STD,44.559
STD,46.229
STD,44.891
STD,45.218
STD,44.544
STD,46.322
STD,45.025
STD,45.066
STD,44.631
STD,44.836
STD,46.281
STD,45.101
STD,44.643
STD,45.17
STD,45.987
STD,44.994
STD,44.578
STD,44.96
STD,46.223
STD,45.094
STD,44.515
STD,44.969
STD,46.136
STD,45.219
STD,44.469
STD,44.718
STD,46.3
STD_LOG,91.299
STD_LOG,88.01
STD_LOG,95.322
STD_LOG,44.823
STD_LOG,44.403
STD_LOG,44.315
STD_LOG,45.482
STD_LOG,44.956
STD_LOG,44.477
STD_LOG,44.129
STD_LOG,45.522
STD_LOG,44.962
STD_LOG,44.279
STD_LOG,44.363
STD_LOG,45.334
STD_LOG,44.879
STD_LOG,44.206
STD_LOG,44.364
STD_LOG,45.797
STD_LOG,44.966
STD_LOG,44.416
STD_LOG,44.633
STD_LOG,44.718
STD_LOG,45.64
STD_LOG,44.23
STD_LOG,44.412
STD_LOG,44.996
STD_LOG,45.506
STD_LOG,44.365
STD_LOG,44.359
STD_LOG,45.036
STD_PIECE,97.023
STD_PIECE,99.108
STD_PIECE,96.725
STD_PIECE,44.606
STD_PIECE,45.796
STD_PIECE,44.694
STD_PIECE,45.011
STD_PIECE,44.62
STD_PIECE,45.748
STD_PIECE,44.633
STD_PIECE,45.168
STD_PIECE,44.448
STD_PIECE,45.426
STD_PIECE,44.606
STD_PIECE,45.33
STD_PIECE,44.657
STD_PIECE,45.605
STD_PIECE,44.321
STD_PIECE,44.965
STD_PIECE,44.39
STD_PIECE,45.857
STD_PIECE,44.689
STD_PIECE,44.618
STD_PIECE,44.899
STD_PIECE,45.491
STD_PIECE,44.427
STD_PIECE,44.411
STD_PIECE,45.081
STD_PIECE,45.778
STD_PIECE,44.531
STD_PIECE,44.279
STD_SINE,97.243
STD_SINE,98.95
STD_SINE,99.11
STD_SINE,45.821
STD_SINE,46.471
STD_SINE,45.142
STD_SINE,44.993
STD_SINE,45.491
STD_SINE,46.376
STD_SINE,45.051
STD_SINE,45.121
STD_SINE,45.563
STD_SINE,46.235
STD_SINE,45.245
STD_SINE,45.102
STD_SINE,45.427
STD_SINE,46.18
STD_SINE,45.041
STD_SINE,45.003
STD_SINE,45.76
STD_SINE,46.187
STD_SINE,45.336
STD_SINE,45.09
STD_SINE,45.514
STD_SINE,46.256
STD_SINE,45.064
STD_SINE,45.459
STD_SINE,45.552
STD_SINE,46.255
STD_SINE,45.267
STD_SINE,45.151
STD_SINGER,91.449
STD_SINGER,90.665
STD_SINGER,89.976
STD_SINGER,42.515
STD_SINGER,42.707
STD_SINGER,41.88
STD_SINGER,41.98
STD_SINGER,42.207
STD_SINGER,42.801
STD_SINGER,41.842
STD_SINGER,41.986
STD_SINGER,42.336
STD_SINGER,43.112
STD_SINGER,42.17
STD_SINGER,41.849
STD_SINGER,42.283
STD_SINGER,43.232
STD_SINGER,41.936
STD_SINGER,42.015
STD_SINGER,42.312
STD_SINGER,42.903
STD_SINGER,42.075
STD_SINGER,41.816
STD_SINGER,42.431
STD_SINGER,42.809
STD_SINGER,41.938
STD_SINGER,41.91
STD_SINGER,42.248
STD_SINGER,43.138
STD_SINGER,42.189
STD_SINGER,42.086
STD_SINU,84.346
STD_SINU,84.179
STD_SINU,84.333
STD_SINU,39.46
STD_SINU,39.866
STD_SINU,39.355
STD_SINU,39.14
STD_SINU,39.338
STD_SINU,39.751
STD_SINU,39.127
STD_SINU,39.01
STD_SINU,39.591
STD_SINU,39.925
STD_SINU,39.062
STD_SINU,39.18
STD_SINU,39.483
STD_SINU,39.832
STD_SINU,39.033
STD_SINU,39.285
STD_SINU,39.686
STD_SINU,39.891
STD_SINU,39.082
STD_SINU,39.238
STD_SINU,39.347
STD_SINU,39.726
STD_SINU,39.085
STD_SINU,39.431
STD_SINU,39.546
STD_SINU,39.87
STD_SINU,39.173
STD_SINU,39.121
STD_TENT,95.403
STD_TENT,96.114
STD_TENT,97.513
STD_TENT,45.63
STD_TENT,46.23
STD_TENT,45.2
STD_TENT,45.075
STD_TENT,45.568
STD_TENT,46.465
STD_TENT,45.075
STD_TENT,45.127
STD_TENT,45.603
STD_TENT,46.209
STD_TENT,45.005
STD_TENT,45.214
STD_TENT,45.604
STD_TENT,46.002
STD_TENT,45.199
STD_TENT,45.165
STD_TENT,45.432
STD_TENT,45.057
STD_TENT,46.383
STD_TENT,45.324
STD_TENT,45.822
STD_TENT,45.599
STD_TENT,45.939
STD_TENT,45.355
STD_TENT,45.351
STD_TENT,45.0
STD_TENT,46.248
STD_TENT,45.18
STD_CIRCLE,98.988
STD_CIRCLE,99.932
STD_CIRCLE,100.183
STD_CIRCLE,47.078
STD_CIRCLE,46.917
STD_CIRCLE,48.014
STD_CIRCLE,46.93
STD_CIRCLE,47.629
STD_CIRCLE,46.584
STD_CIRCLE,48.016
STD_CIRCLE,46.943
STD_CIRCLE,47.394
STD_CIRCLE,46.923
STD_CIRCLE,47.799
STD_CIRCLE,46.992
STD_CIRCLE,47.224
STD_CIRCLE,46.701
STD_CIRCLE,47.855
STD_CIRCLE,46.734
STD_CIRCLE,47.382
STD_CIRCLE,46.688
STD_CIRCLE,48.049
STD_CIRCLE,46.7
STD_CIRCLE,47.318
STD_CIRCLE,46.857
STD_CIRCLE,48.051
STD_CIRCLE,46.863
STD_CIRCLE,47.2
STD_CIRCLE,46.752
STD_CIRCLE,48.182
STD_CIRCLE,46.69
COM,98.055
COM,98.523
COM,99.149
COM,46.697
COM,45.874
COM,47.49
COM,45.79
COM,46.751
COM,46.045
COM,47.643
COM,45.855
COM,46.388
COM,46.223
COM,47.492
COM,45.795
COM,46.509
COM,46.336
COM,47.386
COM,45.982
COM,46.594
COM,46.107
COM,45.689
COM,47.488
COM,46.309
COM,45.977
COM,45.769
COM,47.356
COM,46.592
COM,46.15
COM,45.893
COM,47.273
COM_LOG,98.844
COM_LOG,103.089
COM_LOG,99.866
COM_LOG,46.38
COM_LOG,45.977
COM_LOG,45.825
COM_LOG,46.86
COM_LOG,45.988
COM_LOG,46.068
COM_LOG,45.977
COM_LOG,46.813
COM_LOG,46.142
COM_LOG,46.08
COM_LOG,45.892
COM_LOG,47.086
COM_LOG,46.24
COM_LOG,45.815
COM_LOG,45.783
COM_LOG,46.818
COM_LOG,46.005
COM_LOG,45.961
COM_LOG,45.878
COM_LOG,47.188
COM_LOG,46.253
COM_LOG,45.975
COM_LOG,45.968
COM_LOG,46.923
COM_LOG,46.328
COM_LOG,45.932
COM_LOG,45.847
COM_LOG,46.877
COM_PIECE,99.577
COM_PIECE,99.344
COM_PIECE,103.415
COM_PIECE,46.384
COM_PIECE,46.188
COM_PIECE,46.178
COM_PIECE,47.09
COM_PIECE,46.354
COM_PIECE,46.341
COM_PIECE,46.271
COM_PIECE,47.038
COM_PIECE,46.257
COM_PIECE,46.105
COM_PIECE,45.988
COM_PIECE,46.819
COM_PIECE,45.955
COM_PIECE,46.224
COM_PIECE,46.352
COM_PIECE,46.927
COM_PIECE,46.358
COM_PIECE,46.122
COM_PIECE,46.117
COM_PIECE,47.21
COM_PIECE,46.498
COM_PIECE,46.163
COM_PIECE,46.01
COM_PIECE,46.985
COM_PIECE,46.315
COM_PIECE,46.007
COM_PIECE,46.25
COM_PIECE,47.031
COM_SINE,100.589
COM_SINE,100.014
COM_SINE,100.423
COM_SINE,47.091
COM_SINE,46.699
COM_SINE,46.819
COM_SINE,47.745
COM_SINE,47.352
COM_SINE,46.47
COM_SINE,46.68
COM_SINE,47.74
COM_SINE,46.959
COM_SINE,46.795
COM_SINE,46.58
COM_SINE,47.691
COM_SINE,47.068
COM_SINE,46.884
COM_SINE,46.562
COM_SINE,47.835
COM_SINE,47.275
COM_SINE,46.819
COM_SINE,46.63
COM_SINE,47.609
COM_SINE,46.87
COM_SINE,46.756
COM_SINE,46.795
COM_SINE,47.719
COM_SINE,47.069
COM_SINE,47.0
COM_SINE,46.827
COM_SINE,47.869
COM_SINGER,93.062
COM_SINGER,90.212
COM_SINGER,89.714
COM_SINGER,43.74
COM_SINGER,43.506
COM_SINGER,43.294
COM_SINGER,44.476
COM_SINGER,43.81
COM_SINGER,43.548
COM_SINGER,43.699
COM_SINGER,43.962
COM_SINGER,44.64
COM_SINGER,43.401
COM_SINGER,43.417
COM_SINGER,43.906
COM_SINGER,44.365
COM_SINGER,43.421
COM_SINGER,43.449
COM_SINGER,43.407
COM_SINGER,44.223
COM_SINGER,43.482
COM_SINGER,43.598
COM_SINGER,43.743
COM_SINGER,44.188
COM_SINGER,43.483
COM_SINGER,43.685
COM_SINGER,43.904
COM_SINGER,44.594
COM_SINGER,43.522
COM_SINGER,43.375
COM_SINGER,43.896
COM_SINU,84.188
COM_SINU,83.627
COM_SINU,82.698
COM_SINU,41.226
COM_SINU,40.3
COM_SINU,40.444
COM_SINU,41.094
COM_SINU,40.454
COM_SINU,40.706
COM_SINU,40.456
COM_SINU,40.427
COM_SINU,40.987
COM_SINU,40.817
COM_SINU,40.493
COM_SINU,40.406
COM_SINU,41.016
COM_SINU,40.511
COM_SINU,40.708
COM_SINU,40.625
COM_SINU,40.938
COM_SINU,40.546
COM_SINU,40.514
COM_SINU,40.49
COM_SINU,41.183
COM_SINU,40.869
COM_SINU,40.43
COM_SINU,40.482
COM_SINU,41.155
COM_SINU,40.775
COM_SINU,40.624
COM_SINU,40.407
COM_TENT,95.004
COM_TENT,96.132
COM_TENT,95.04
COM_TENT,47.206
COM_TENT,47.822
COM_TENT,46.668
COM_TENT,46.323
COM_TENT,47.153
COM_TENT,47.849
COM_TENT,46.54
COM_TENT,46.683
COM_TENT,46.793
COM_TENT,47.638
COM_TENT,46.947
COM_TENT,46.385
COM_TENT,46.97
COM_TENT,47.721
COM_TENT,46.691
COM_TENT,46.872
COM_TENT,47.071
COM_TENT,47.657
COM_TENT,46.645
COM_TENT,46.7
COM_TENT,47.178
COM_TENT,47.779
COM_TENT,46.681
COM_TENT,46.538
COM_TENT,46.853
COM_TENT,47.745
COM_TENT,46.584
COM_TENT,46.631
COM_CIRCLE,72.653
COM_CIRCLE,93.621
COM_CIRCLE,97.343
COM_CIRCLE,48.67
COM_CIRCLE,49.491
COM_CIRCLE,48.38
COM_CIRCLE,48.393
COM_CIRCLE,48.969
COM_CIRCLE,49.368
COM_CIRCLE,48.591
COM_CIRCLE,48.834
COM_CIRCLE,48.671
COM_CIRCLE,49.448
COM_CIRCLE,48.463
COM_CIRCLE,48.488
COM_CIRCLE,49.092
COM_CIRCLE,49.866
COM_CIRCLE,48.175
COM_CIRCLE,48.263
COM_CIRCLE,48.663
COM_CIRCLE,49.48
COM_CIRCLE,48.62
COM_CIRCLE,47.951
COM_CIRCLE,49.327
COM_CIRCLE,50.227
COM_CIRCLE,48.539
COM_CIRCLE,47.972
COM_CIRCLE,48.533
COM_CIRCLE,49.243
COM_CIRCLE,48.189
COM_CIRCLE,48.119
ELIT,81.676
ELIT,84.857
ELIT,78.772
ELIT,40.231
ELIT,40.496
ELIT,39.703
ELIT,39.981
ELIT,40.131
ELIT,40.478
ELIT,39.638
ELIT,39.867
ELIT,40.135
ELIT,39.669
ELIT,40.371
ELIT,39.876
ELIT,40.336
ELIT,39.656
ELIT,40.486
ELIT,39.975
ELIT,40.317
ELIT,39.609
ELIT,40.727
ELIT,40.095
ELIT,40.278
ELIT,39.571
ELIT,40.626
ELIT,39.87
ELIT,40.301
ELIT,39.456
ELIT,40.566
ELIT,39.993
ELIT_LOG,78.928
ELIT_LOG,78.936
ELIT_LOG,82.881
ELIT_LOG,39.992
ELIT_LOG,39.548
ELIT_LOG,40.063
ELIT_LOG,39.564
ELIT_LOG,39.894
ELIT_LOG,39.517
ELIT_LOG,40.099
ELIT_LOG,39.723
ELIT_LOG,39.856
ELIT_LOG,39.393
ELIT_LOG,39.989
ELIT_LOG,39.533
ELIT_LOG,39.999
ELIT_LOG,39.418
ELIT_LOG,40.245
ELIT_LOG,39.599
ELIT_LOG,39.653
ELIT_LOG,39.482
ELIT_LOG,40.169
ELIT_LOG,39.597
ELIT_LOG,39.757
ELIT_LOG,39.431
ELIT_LOG,40.247
ELIT_LOG,39.737
ELIT_LOG,39.712
ELIT_LOG,39.55
ELIT_LOG,40.176
ELIT_LOG,39.634
ELIT_PIECE,83.344
ELIT_PIECE,81.306
ELIT_PIECE,79.342
ELIT_PIECE,39.603
ELIT_PIECE,39.594
ELIT_PIECE,40.002
ELIT_PIECE,39.658
ELIT_PIECE,39.728
ELIT_PIECE,39.78
ELIT_PIECE,40.129
ELIT_PIECE,39.864
ELIT_PIECE,39.925
ELIT_PIECE,39.731
ELIT_PIECE,40.278
ELIT_PIECE,39.751
ELIT_PIECE,39.995
ELIT_PIECE,39.838
ELIT_PIECE,40.107
ELIT_PIECE,39.562
ELIT_PIECE,39.898
ELIT_PIECE,39.549
ELIT_PIECE,40.365
ELIT_PIECE,39.735
ELIT_PIECE,40.133
ELIT_PIECE,39.647
ELIT_PIECE,40.248
ELIT_PIECE,39.785
ELIT_PIECE,39.849
ELIT_PIECE,39.688
ELIT_PIECE,40.24
ELIT_PIECE,39.788
ELIT_SINE,78.944
ELIT_SINE,79.666
ELIT_SINE,79.702
ELIT_SINE,39.925
ELIT_SINE,39.873
ELIT_SINE,40.296
ELIT_SINE,39.814
ELIT_SINE,40.023
ELIT_SINE,39.735
ELIT_SINE,40.267
ELIT_SINE,39.866
ELIT_SINE,39.982
ELIT_SINE,39.712
ELIT_SINE,40.359
ELIT_SINE,39.746
ELIT_SINE,39.958
ELIT_SINE,39.642
ELIT_SINE,40.137
ELIT_SINE,39.786
ELIT_SINE,40.125
ELIT_SINE,39.672
ELIT_SINE,40.349
ELIT_SINE,39.845
ELIT_SINE,39.874
ELIT_SINE,39.645
ELIT_SINE,40.318
ELIT_SINE,39.819
ELIT_SINE,40.221
ELIT_SINE,39.67
ELIT_SINE,40.316
ELIT_SINE,39.857
ELIT_SINGER,81.7
ELIT_SINGER,83.479
ELIT_SINGER,81.08
ELIT_SINGER,39.967
ELIT_SINGER,39.711
ELIT_SINGER,40.38
ELIT_SINGER,39.735
ELIT_SINGER,39.893
ELIT_SINGER,39.674
ELIT_SINGER,40.008
ELIT_SINGER,39.76
ELIT_SINGER,40.316
ELIT_SINGER,39.746
ELIT_SINGER,40.318
ELIT_SINGER,39.783
ELIT_SINGER,39.923
ELIT_SINGER,39.808
ELIT_SINGER,40.218
ELIT_SINGER,39.907
ELIT_SINGER,39.808
ELIT_SINGER,39.757
ELIT_SINGER,40.142
ELIT_SINGER,39.735
ELIT_SINGER,39.792
ELIT_SINGER,39.681
ELIT_SINGER,40.205
ELIT_SINGER,39.769
ELIT_SINGER,39.91
ELIT_SINGER,39.624
ELIT_SINGER,40.252
ELIT_SINGER,39.77
ELIT_SINU,80.79
ELIT_SINU,81.064
ELIT_SINU,81.064
ELIT_SINU,40.172
ELIT_SINU,39.892
ELIT_SINU,40.351
ELIT_SINU,39.96
ELIT_SINU,40.155
ELIT_SINU,39.991
ELIT_SINU,40.471
ELIT_SINU,39.945
ELIT_SINU,40.203
ELIT_SINU,39.8
ELIT_SINU,40.295
ELIT_SINU,39.842
ELIT_SINU,40.107
ELIT_SINU,39.909
ELIT_SINU,40.35
ELIT_SINU,40.035
ELIT_SINU,40.394
ELIT_SINU,43.289
ELIT_SINU,41.618
ELIT_SINU,44.905
ELIT_SINU,45.007
ELIT_SINU,42.605
ELIT_SINU,45.421
ELIT_SINU,44.42
ELIT_SINU,42.749
ELIT_SINU,43.347
ELIT_SINU,45.283
ELIT_SINU,45.676
ELIT_TENT,78.736
ELIT_TENT,78.97
ELIT_TENT,79.735
ELIT_TENT,43.225
ELIT_TENT,46.308
ELIT_TENT,45.273
ELIT_TENT,46.426
ELIT_TENT,44.274
ELIT_TENT,43.61
ELIT_TENT,45.875
ELIT_TENT,43.548
ELIT_TENT,46.352
ELIT_TENT,45.654
ELIT_TENT,45.39
ELIT_TENT,45.856
ELIT_TENT,43.571
ELIT_TENT,44.124
ELIT_TENT,46.178
ELIT_TENT,43.376
ELIT_TENT,45.364
ELIT_TENT,46.211
ELIT_TENT,43.774
ELIT_TENT,45.535
ELIT_TENT,46.616
ELIT_TENT,43.964
ELIT_TENT,45.985
ELIT_TENT,43.607
ELIT_TENT,43.945
ELIT_TENT,45.815
ELIT_TENT,45.842
ELIT_TENT,45.304
ELIT_CIRCLE,80.624
ELIT_CIRCLE,78.922
ELIT_CIRCLE,80.13
ELIT_CIRCLE,45.558
ELIT_CIRCLE,43.755
ELIT_CIRCLE,45.451
ELIT_CIRCLE,43.164
ELIT_CIRCLE,43.126
ELIT_CIRCLE,44.968
ELIT_CIRCLE,44.373
ELIT_CIRCLE,46.048
ELIT_CIRCLE,45.221
ELIT_CIRCLE,43.661
ELIT_CIRCLE,45.371
ELIT_CIRCLE,43.29
ELIT_CIRCLE,43.475
ELIT_CIRCLE,45.541
ELIT_CIRCLE,45.25
ELIT_CIRCLE,45.567
ELIT_CIRCLE,45.745
ELIT_CIRCLE,43.766
ELIT_CIRCLE,45.665
ELIT_CIRCLE,43.459
ELIT_CIRCLE,42.919
