MH,Data
STD,9.779
STD,10.17
STD,9.976
STD,5.985
STD,5.842
STD,5.937
STD,5.871
STD,5.792
STD,5.948
STD,5.865
STD,5.806
STD,5.948
STD,5.831
STD,5.827
STD,5.942
STD,6.061
STD,5.762
STD,5.827
STD,5.75
STD,5.709
STD,5.933
STD,5.895
STD,5.832
STD,5.803
STD,5.889
STD,5.627
STD,5.795
STD,6.081
STD,5.849
STD,5.667
STD,5.818
STD_LOG,9.822
STD_LOG,9.746
STD_LOG,10.205
STD_LOG,5.674
STD_LOG,5.927
STD_LOG,5.623
STD_LOG,5.688
STD_LOG,5.856
STD_LOG,5.843
STD_LOG,5.756
STD_LOG,5.725
STD_LOG,5.877
STD_LOG,5.89
STD_LOG,5.67
STD_LOG,5.819
STD_LOG,5.592
STD_LOG,5.717
STD_LOG,5.646
STD_LOG,5.668
STD_LOG,5.477
STD_LOG,5.645
STD_LOG,5.621
STD_LOG,5.684
STD_LOG,5.455
STD_LOG,5.54
STD_LOG,5.418
STD_LOG,5.669
STD_LOG,5.582
STD_LOG,5.513
STD_LOG,5.476
STD_LOG,5.518
STD_PIECE,9.855
STD_PIECE,10.11
STD_PIECE,9.9
STD_PIECE,5.497
STD_PIECE,5.606
STD_PIECE,5.555
STD_PIECE,5.737
STD_PIECE,5.462
STD_PIECE,5.552
STD_PIECE,5.52
STD_PIECE,5.714
STD_PIECE,5.578
STD_PIECE,5.775
STD_PIECE,5.498
STD_PIECE,5.543
STD_PIECE,5.45
STD_PIECE,5.686
STD_PIECE,5.787
STD_PIECE,5.602
STD_PIECE,5.839
STD_PIECE,5.851
STD_PIECE,5.672
STD_PIECE,6.193
STD_PIECE,6.484
STD_PIECE,6.271
STD_PIECE,5.881
STD_PIECE,6.413
STD_PIECE,6.37
STD_PIECE,6.413
STD_PIECE,5.891
STD_PIECE,5.846
STD_SINE,10.281
STD_SINE,10.125
STD_SINE,10.066
STD_SINE,6.153
STD_SINE,5.859
STD_SINE,6.084
STD_SINE,6.044
STD_SINE,5.938
STD_SINE,5.888
STD_SINE,5.781
STD_SINE,5.719
STD_SINE,6.126
STD_SINE,5.789
STD_SINE,5.879
STD_SINE,6.041
STD_SINE,5.737
STD_SINE,5.97
STD_SINE,5.713
STD_SINE,5.807
STD_SINE,5.787
STD_SINE,6.113
STD_SINE,5.973
STD_SINE,6.04
STD_SINE,5.838
STD_SINE,5.91
STD_SINE,5.748
STD_SINE,5.874
STD_SINE,5.814
STD_SINE,6.026
STD_SINE,5.936
STD_SINE,6.116
STD_SINGER,9.495
STD_SINGER,9.806
STD_SINGER,9.527
STD_SINGER,5.526
STD_SINGER,5.431
STD_SINGER,5.669
STD_SINGER,5.404
STD_SINGER,5.451
STD_SINGER,5.731
STD_SINGER,5.608
STD_SINGER,5.734
STD_SINGER,5.407
STD_SINGER,5.567
STD_SINGER,5.601
STD_SINGER,5.54
STD_SINGER,5.572
STD_SINGER,5.663
STD_SINGER,5.625
STD_SINGER,5.691
STD_SINGER,5.566
STD_SINGER,5.6
STD_SINGER,5.554
STD_SINGER,5.5
STD_SINGER,5.491
STD_SINGER,5.592
STD_SINGER,5.654
STD_SINGER,5.595
STD_SINGER,5.468
STD_SINGER,5.472
STD_SINGER,5.686
STD_SINGER,5.514
STD_SINU,9.177
STD_SINU,9.217
STD_SINU,9.351
STD_SINU,5.253
STD_SINU,5.361
STD_SINU,5.345
STD_SINU,5.425
STD_SINU,5.216
STD_SINU,5.29
STD_SINU,5.265
STD_SINU,5.306
STD_SINU,5.182
STD_SINU,5.3
STD_SINU,5.386
STD_SINU,5.231
STD_SINU,5.375
STD_SINU,5.148
STD_SINU,5.24
STD_SINU,5.254
STD_SINU,5.221
STD_SINU,5.323
STD_SINU,5.408
STD_SINU,5.298
STD_SINU,5.337
STD_SINU,5.153
STD_SINU,5.257
STD_SINU,5.208
STD_SINU,5.263
STD_SINU,5.307
STD_SINU,5.425
STD_SINU,5.24
STD_TENT,10.117
STD_TENT,9.974
STD_TENT,10.15
STD_TENT,5.681
STD_TENT,5.849
STD_TENT,5.827
STD_TENT,5.731
