MH,Data
STD,188.055
STD,193.29
STD,194.872
STD,100.835
STD,100.59
STD,102.02
STD,102.335
STD,99.762
STD,101.376
STD,101.635
STD,101.456
STD,100.629
STD,101.961
STD,102.415
STD,101.055
STD,100.894
STD,101.313
STD,101.568
STD,100.998
STD,101.79
STD,102.144
STD,100.339
STD,100.422
STD,101.729
STD,101.639
STD,100.963
STD,101.775
STD,101.766
STD,100.686
STD,101.097
STD,102.137
STD_LOG,193.428
STD_LOG,191.899
STD_LOG,194.441
STD_LOG,100.641
STD_LOG,100.264
STD_LOG,101.224
STD_LOG,100.081
STD_LOG,100.091
STD_LOG,100.987
STD_LOG,100.956
STD_LOG,100.828
STD_LOG,100.365
STD_LOG,100.395
STD_LOG,100.172
STD_LOG,100.321
STD_LOG,100.386
STD_LOG,100.366
STD_LOG,100.476
STD_LOG,99.593
STD_LOG,100.298
STD_LOG,100.421
STD_LOG,100.009
STD_LOG,100.624
STD_LOG,101.261
STD_LOG,101.139
STD_LOG,100.642
STD_LOG,100.626
STD_LOG,100.36
STD_LOG,99.298
STD_LOG,100.406
STD_LOG,101.44
STD_PIECE,198.471
STD_PIECE,198.459
STD_PIECE,201.632
STD_PIECE,100.951
STD_PIECE,100.821
STD_PIECE,101.048
STD_PIECE,100.121
STD_PIECE,101.204
STD_PIECE,100.342
STD_PIECE,100.547
STD_PIECE,101.329
STD_PIECE,100.798
STD_PIECE,101.004
STD_PIECE,100.652
STD_PIECE,100.71
STD_PIECE,100.74
STD_PIECE,100.87
STD_PIECE,101.487
STD_PIECE,100.514
STD_PIECE,101.427
STD_PIECE,100.699
STD_PIECE,100.425
STD_PIECE,101.191
STD_PIECE,100.967
STD_PIECE,99.419
STD_PIECE,99.252
STD_PIECE,99.492
STD_PIECE,98.658
STD_PIECE,99.051
STD_PIECE,100.054
STD_PIECE,98.54
STD_SINE,205.844
STD_SINE,210.386
STD_SINE,208.279
STD_SINE,100.675
STD_SINE,101.395
STD_SINE,100.567
STD_SINE,101.184
STD_SINE,101.514
STD_SINE,101.277
STD_SINE,100.667
STD_SINE,100.635
STD_SINE,100.189
STD_SINE,100.491
STD_SINE,101.244
STD_SINE,100.29
STD_SINE,100.626
STD_SINE,100.509
STD_SINE,99.489
STD_SINE,100.307
STD_SINE,100.994
STD_SINE,100.574
STD_SINE,101.044
STD_SINE,100.388
STD_SINE,100.043
STD_SINE,100.369
STD_SINE,100.974
STD_SINE,100.543
STD_SINE,101.122
STD_SINE,100.952
STD_SINE,100.368
STD_SINE,100.65
STD_SINGER,195.965
STD_SINGER,195.967
STD_SINGER,201.314
STD_SINGER,93.382
STD_SINGER,92.821
STD_SINGER,92.481
STD_SINGER,92.713
STD_SINGER,92.223
STD_SINGER,93.004
STD_SINGER,93.093
STD_SINGER,92.21
STD_SINGER,92.666
STD_SINGER,93.244
STD_SINGER,92.413
STD_SINGER,93.301
STD_SINGER,93.618
STD_SINGER,92.607
STD_SINGER,93.336
STD_SINGER,92.588
STD_SINGER,92.292
STD_SINGER,92.83
STD_SINGER,93.136
STD_SINGER,91.888
STD_SINGER,93.105
STD_SINGER,92.89
STD_SINGER,91.677
STD_SINGER,92.927
STD_SINGER,93.07
STD_SINGER,92.477
STD_SINGER,92.348
STD_SINGER,92.298
STD_SINU,183.622
STD_SINU,184.749
STD_SINU,184.949
STD_SINU,85.406
STD_SINU,85.939
STD_SINU,85.904
STD_SINU,85.22
STD_SINU,85.793
STD_SINU,84.931
STD_SINU,85.677
STD_SINU,86.264
STD_SINU,86.07
STD_SINU,85.5
STD_SINU,85.652
STD_SINU,84.827
STD_SINU,85.518
STD_SINU,85.304
STD_SINU,86.089
STD_SINU,85.143
STD_SINU,85.674
STD_SINU,84.807
STD_SINU,85.614
STD_SINU,85.761
STD_SINU,85.732
STD_SINU,85.065
STD_SINU,85.935
STD_SINU,85.038
STD_SINU,85.321
