MH,Data
STD,28702.0
STD,28834.0
STD,28700.0
STD,28733.0
STD,28777.0
STD,28716.0
STD,28794.0
STD,28834.0
STD,28805.0
STD,28743.0
STD,28688.0
STD,28834.0
STD,28675.0
STD,28857.0
STD,28805.0
STD,28609.0
STD,28805.0
STD,28801.0
STD,28834.0
STD,28819.0
STD,28834.0
STD,28819.0
STD,28857.0
STD,28703.0
STD,28819.0
STD,28743.0
STD,28700.0
STD,28735.0
STD,28834.0
STD,28714.0
STD,28819.0
STD_LOG,28673.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28647.0
STD_LOG,28592.0
STD_LOG,28625.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28610.0
STD_LOG,28676.0
STD_LOG,28609.0
STD_LOG,28742.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_LOG,28703.0
STD_LOG,28596.0
STD_LOG,28640.0
STD_LOG,28682.0
STD_LOG,28596.0
STD_LOG,28677.0
STD_LOG,28764.0
STD_LOG,28609.0
STD_LOG,28596.0
STD_LOG,28596.0
STD_PIECE,28743.0
STD_PIECE,28794.0
STD_PIECE,28834.0
STD_PIECE,28819.0
STD_PIECE,28790.0
STD_PIECE,28743.0
STD_PIECE,28834.0
STD_PIECE,28743.0
STD_PIECE,28743.0
STD_PIECE,28794.0
STD_PIECE,28790.0
STD_PIECE,28790.0
STD_PIECE,28834.0
STD_PIECE,28834.0
STD_PIECE,28794.0
STD_PIECE,28805.0
STD_PIECE,28794.0
STD_PIECE,28805.0
STD_PIECE,28805.0
STD_PIECE,28805.0
STD_PIECE,28764.0
STD_PIECE,28777.0
STD_PIECE,28834.0
STD_PIECE,28743.0
STD_PIECE,28743.0
STD_PIECE,28805.0
STD_PIECE,28805.0
STD_PIECE,28805.0
STD_PIECE,28834.0
STD_PIECE,28794.0
STD_PIECE,28743.0
STD_SINE,28759.0
STD_SINE,28688.0
STD_SINE,28707.0
STD_SINE,28654.0
STD_SINE,28666.0
STD_SINE,28775.0
STD_SINE,28679.0
STD_SINE,28679.0
STD_SINE,28639.0
STD_SINE,28679.0
STD_SINE,28639.0
STD_SINE,28733.0
STD_SINE,28743.0
STD_SINE,28666.0
STD_SINE,28775.0
STD_SINE,28639.0
STD_SINE,28743.0
STD_SINE,28857.0
STD_SINE,28740.0
STD_SINE,28743.0
STD_SINE,28819.0
STD_SINE,28692.0
STD_SINE,28684.0
STD_SINE,28684.0
STD_SINE,28679.0
STD_SINE,28639.0
STD_SINE,28700.0
STD_SINE,28666.0
STD_SINE,28775.0
STD_SINE,28639.0
STD_SINE,28735.0
STD_SINGER,27368.0
STD_SINGER,27398.0
STD_SINGER,27469.0
STD_SINGER,27403.0
STD_SINGER,27075.0
STD_SINGER,27476.0
STD_SINGER,27369.0
STD_SINGER,27625.0
STD_SINGER,27368.0
STD_SINGER,27469.0
STD_SINGER,27594.0
STD_SINGER,27526.0
STD_SINGER,27368.0
STD_SINGER,27937.0
STD_SINGER,27503.0
STD_SINGER,27460.0
STD_SINGER,28031.0
STD_SINGER,27231.0
STD_SINGER,27625.0
STD_SINGER,26876.0
STD_SINGER,28182.0
STD_SINGER,27625.0
STD_SINGER,27357.0
STD_SINGER,27657.0
STD_SINGER,27460.0
STD_SINGER,27125.0
STD_SINGER,27282.0
STD_SINGER,27343.0
STD_SINGER,27625.0
STD_SINGER,27147.0
STD_SINGER,27515.0
STD_SINU,25762.0
STD_SINU,26444.0
STD_SINU,26486.0
STD_SINU,26247.0
STD_SINU,26027.0
STD_SINU,25980.0
STD_SINU,26320.0
STD_SINU,25951.0
STD_SINU,25578.0
STD_SINU,26446.0
STD_SINU,26232.0
STD_SINU,26761.0
STD_SINU,26326.0
STD_SINU,27261.0
STD_SINU,26028.0
STD_SINU,26401.0
STD_SINU,25242.0
STD_SINU,25546.0
STD_SINU,25855.0
STD_SINU,26147.0
STD_SINU,25616.0
