MH,Data
STD,27614.0
STD,27509.0
STD,27705.0
STD,27418.0
STD,27615.0
STD,27518.0
STD,27507.0
STD,27607.0
STD,27418.0
STD,27609.0
STD,27417.0
STD,27514.0
STD,27502.0
STD,27707.0
STD,27518.0
STD,27417.0
STD,27415.0
STD,27614.0
STD,27416.0
STD,27513.0
STD,27413.0
STD,27716.0
STD,27512.0
STD,27418.0
STD,27419.0
STD,27616.0
STD,27517.0
STD,27416.0
STD,27415.0
STD,27417.0
STD,27617.0
STD_LOG,27010.0
STD_LOG,27011.0
STD_LOG,27011.0
STD_LOG,26917.0
STD_LOG,26815.0
STD_LOG,26817.0
STD_LOG,27018.0
STD_LOG,27012.0
STD_LOG,27119.0
STD_LOG,27214.0
STD_LOG,27015.0
STD_LOG,26911.0
STD_LOG,27016.0
STD_LOG,26908.0
STD_LOG,27015.0
STD_LOG,27213.0
STD_LOG,26918.0
STD_LOG,27214.0
STD_LOG,27013.0
STD_LOG,27007.0
STD_LOG,27006.0
STD_LOG,27119.0
STD_LOG,27015.0
STD_LOG,27007.0
STD_LOG,27017.0
STD_LOG,26818.0
STD_LOG,26902.0
STD_LOG,27010.0
STD_LOG,27017.0
STD_LOG,26909.0
STD_LOG,26912.0
STD_PIECE,27519.0
STD_PIECE,27411.0
STD_PIECE,27611.0
STD_PIECE,27514.0
STD_PIECE,27417.0
STD_PIECE,27614.0
STD_PIECE,27610.0
STD_PIECE,27414.0
STD_PIECE,27418.0
STD_PIECE,27518.0
STD_PIECE,27503.0
STD_PIECE,27409.0
STD_PIECE,27414.0
STD_PIECE,27519.0
STD_PIECE,27419.0
STD_PIECE,27414.0
STD_PIECE,27416.0
STD_PIECE,27416.0
STD_PIECE,27517.0
STD_PIECE,27614.0
STD_PIECE,27516.0
STD_PIECE,27418.0
STD_PIECE,27516.0
STD_PIECE,27417.0
STD_PIECE,27619.0
STD_PIECE,27517.0
STD_PIECE,27316.0
STD_PIECE,27618.0
STD_PIECE,27408.0
STD_PIECE,27511.0
STD_PIECE,27604.0
STD_SINE,27415.0
STD_SINE,27418.0
STD_SINE,27312.0
STD_SINE,27403.0
STD_SINE,27314.0
STD_SINE,27316.0
STD_SINE,27306.0
STD_SINE,27306.0
STD_SINE,27414.0
STD_SINE,27319.0
STD_SINE,27313.0
STD_SINE,27403.0
STD_SINE,27308.0
STD_SINE,27316.0
STD_SINE,27218.0
STD_SINE,27216.0
STD_SINE,27312.0
STD_SINE,27215.0
STD_SINE,27317.0
STD_SINE,27308.0
STD_SINE,27318.0
STD_SINE,27212.0
STD_SINE,27307.0
STD_SINE,27302.0
STD_SINE,27203.0
STD_SINE,27215.0
STD_SINE,27219.0
STD_SINE,27216.0
STD_SINE,27303.0
STD_SINE,27414.0
