MH,Data
STD,109.657
STD,110.354
STD,112.204
STD,52.714
STD,51.908
STD,51.103
STD,51.813
STD,51.676
STD,52.737
STD,50.904
STD,51.821
STD,51.301
STD,52.799
STD,50.835
STD,51.599
STD,51.455
STD,52.777
STD,50.958
STD,51.681
STD,51.375
STD,50.981
STD,52.804
STD,51.742
STD,51.263
STD,50.939
STD,52.87
STD,51.655
STD,51.313
STD,51.059
STD,52.765
STD,51.374
STD_LOG,111.495
STD_LOG,110.048
STD_LOG,110.809
STD_LOG,50.944
STD_LOG,50.82
STD_LOG,51.876
STD_LOG,51.539
STD_LOG,50.769
STD_LOG,50.714
STD_LOG,52.009
STD_LOG,51.49
STD_LOG,50.631
STD_LOG,50.842
STD_LOG,51.918
STD_LOG,51.236
STD_LOG,51.039
STD_LOG,50.827
STD_LOG,51.995
STD_LOG,51.517
STD_LOG,50.857
STD_LOG,50.675
STD_LOG,52.007
STD_LOG,51.652
STD_LOG,51.105
STD_LOG,50.783
STD_LOG,51.818
STD_LOG,51.224
STD_LOG,50.959
STD_LOG,50.729
STD_LOG,51.961
STD_LOG,51.616
STD_PIECE,112.9
STD_PIECE,112.208
STD_PIECE,110.557
STD_PIECE,50.928
STD_PIECE,50.884
STD_PIECE,52.27
STD_PIECE,51.62
STD_PIECE,50.885
STD_PIECE,51.103
STD_PIECE,52.134
STD_PIECE,51.571
STD_PIECE,51.43
STD_PIECE,50.803
STD_PIECE,52.143
STD_PIECE,51.637
STD_PIECE,51.023
STD_PIECE,50.971
STD_PIECE,52.029
STD_PIECE,51.394
STD_PIECE,50.967
STD_PIECE,50.837
STD_PIECE,52.061
STD_PIECE,51.733
STD_PIECE,51.029
STD_PIECE,50.872
STD_PIECE,52.292
STD_PIECE,51.683
STD_PIECE,51.066
STD_PIECE,50.834
STD_PIECE,51.988
STD_PIECE,51.459
STD_SINE,112.439
STD_SINE,115.003
STD_SINE,114.199
STD_SINE,51.461
STD_SINE,51.487
STD_SINE,52.522
STD_SINE,52.043
STD_SINE,51.512
STD_SINE,51.372
STD_SINE,52.858
STD_SINE,52.509
STD_SINE,51.85
STD_SINE,51.372
STD_SINE,52.832
STD_SINE,52.126
STD_SINE,51.797
STD_SINE,51.565
STD_SINE,52.941
STD_SINE,52.298
STD_SINE,51.722
STD_SINE,51.389
STD_SINE,52.579
STD_SINE,51.944
STD_SINE,51.576
STD_SINE,51.575
STD_SINE,52.71
STD_SINE,52.174
STD_SINE,51.659
STD_SINE,51.642
STD_SINE,52.869
STD_SINE,52.28
STD_SINGER,108.164
STD_SINGER,111.84
STD_SINGER,108.747
STD_SINGER,48.565
STD_SINGER,48.438
STD_SINGER,49.017
STD_SINGER,49.486
STD_SINGER,48.291
STD_SINGER,48.387
STD_SINGER,48.97
STD_SINGER,49.515
STD_SINGER,48.634
STD_SINGER,48.479
STD_SINGER,49.095
STD_SINGER,49.468
STD_SINGER,48.384
STD_SINGER,48.285
STD_SINGER,49.181
STD_SINGER,49.71
STD_SINGER,48.525
STD_SINGER,48.311
STD_SINGER,48.778
STD_SINGER,49.273
STD_SINGER,48.285
STD_SINGER,48.482
STD_SINGER,49.048
STD_SINGER,49.334
STD_SINGER,48.793
STD_SINGER,48.331
STD_SINGER,49.165
STD_SINGER,49.39
STD_SINU,102.554
STD_SINU,101.724
STD_SINU,105.121
STD_SINU,45.569
STD_SINU,45.352
STD_SINU,46.056
STD_SINU,46.33
STD_SINU,45.563
STD_SINU,45.39
STD_SINU,45.949
STD_SINU,46.321
STD_SINU,45.417
STD_SINU,45.422
STD_SINU,46.062
STD_SINU,46.267
STD_SINU,45.512
STD_SINU,45.576
STD_SINU,46.207
STD_SINU,46.479
STD_SINU,45.61
STD_SINU,45.473
STD_SINU,46.093
STD_SINU,46.375
STD_SINU,45.622
STD_SINU,45.514
STD_SINU,45.914
STD_SINU,46.36
STD_SINU,45.478
STD_SINU,45.415
STD_SINU,45.961
STD_SINU,46.346
STD_TENT,117.004
STD_TENT,117.258
STD_TENT,116.563
STD_TENT,51.479
STD_TENT,51.745
STD_TENT,51.998
STD_TENT,52.604
STD_TENT,51.455
STD_TENT,51.579
STD_TENT,52.01
STD_TENT,52.925
STD_TENT,51.568
STD_TENT,51.435
STD_TENT,52.262
STD_TENT,52.893
STD_TENT,51.551
STD_TENT,51.4
STD_TENT,52.008
STD_TENT,52.679
STD_TENT,51.861
STD_TENT,51.671
STD_TENT,51.961
STD_TENT,52.475
STD_TENT,51.559
STD_TENT,51.633
STD_TENT,51.921
STD_TENT,52.51
STD_TENT,51.583
STD_TENT,51.477
STD_TENT,52.395
STD_TENT,52.915
STD_CIRCLE,123.58
STD_CIRCLE,119.615
STD_CIRCLE,120.8
STD_CIRCLE,53.205
STD_CIRCLE,53.006
STD_CIRCLE,53.879
STD_CIRCLE,54.429
