MH,Data
STD,53.869
STD,52.897
STD,51.315
STD,25.518
STD,25.79
STD,25.724
STD,25.592
STD,26.295
STD,25.658
STD,25.75
STD,25.797
STD,25.536
STD,26.352
STD,25.68
STD,25.776
STD,25.936
STD,25.624
STD,26.39
STD,25.646
STD,25.808
STD,25.718
STD,25.746
STD,26.232
STD,25.737
STD,25.736
STD,25.79
STD,25.621
STD,26.346
STD,25.671
STD,25.71
STD,25.783
STD_LOG,52.498
STD_LOG,53.83
STD_LOG,53.315
STD_LOG,25.4
STD_LOG,26.044
STD_LOG,25.467
STD_LOG,25.802
STD_LOG,25.596
STD_LOG,25.492
STD_LOG,25.924
STD_LOG,25.481
STD_LOG,25.592
STD_LOG,25.554
STD_LOG,25.372
STD_LOG,25.876
STD_LOG,25.568
STD_LOG,25.484
STD_LOG,25.63
STD_LOG,25.45
STD_LOG,25.925
STD_LOG,25.508
STD_LOG,25.505
STD_LOG,25.597
STD_LOG,25.545
STD_LOG,25.98
STD_LOG,25.414
STD_LOG,25.426
STD_LOG,25.576
STD_LOG,25.42
STD_LOG,25.938
STD_LOG,25.559
STD_PIECE,51.563
STD_PIECE,53.251
STD_PIECE,54.369
STD_PIECE,25.66
STD_PIECE,25.902
STD_PIECE,25.481
STD_PIECE,26.14
STD_PIECE,25.495
STD_PIECE,25.524
STD_PIECE,25.625
STD_PIECE,25.464
STD_PIECE,25.955
STD_PIECE,25.434
STD_PIECE,25.623
STD_PIECE,25.679
STD_PIECE,25.446
STD_PIECE,25.978
STD_PIECE,25.561
STD_PIECE,25.546
STD_PIECE,25.688
STD_PIECE,25.515
STD_PIECE,25.994
STD_PIECE,25.644
STD_PIECE,25.592
STD_PIECE,25.692
STD_PIECE,25.611
STD_PIECE,26.015
STD_PIECE,25.618
STD_PIECE,25.625
STD_PIECE,25.598
STD_PIECE,25.574
STD_SINE,53.528
STD_SINE,52.395
STD_SINE,53.344
STD_SINE,26.317
STD_SINE,25.758
STD_SINE,25.996
STD_SINE,26.038
STD_SINE,25.813
STD_SINE,26.378
STD_SINE,25.846
STD_SINE,25.922
STD_SINE,26.059
STD_SINE,25.78
STD_SINE,26.348
STD_SINE,25.897
STD_SINE,25.859
STD_SINE,26.034
STD_SINE,25.975
STD_SINE,26.233
STD_SINE,25.836
STD_SINE,25.837
STD_SINE,25.983
STD_SINE,25.793
STD_SINE,26.35
STD_SINE,25.846
STD_SINE,25.818
STD_SINE,25.836
STD_SINE,26.024
STD_SINE,26.382
STD_SINE,25.852
STD_SINE,25.796
STD_SINGER,50.218
STD_SINGER,51.995
STD_SINGER,49.306
STD_SINGER,24.2
STD_SINGER,24.498
STD_SINGER,24.68
STD_SINGER,24.513
STD_SINGER,24.315
STD_SINGER,24.399
STD_SINGER,24.559
STD_SINGER,24.637
STD_SINGER,24.271
STD_SINGER,24.369
STD_SINGER,24.156
STD_SINGER,24.324
STD_SINGER,24.617
STD_SINGER,24.338
STD_SINGER,24.357
STD_SINGER,24.296
STD_SINGER,24.587
STD_SINGER,24.799
STD_SINGER,24.462
STD_SINGER,24.245
STD_SINGER,24.397
STD_SINGER,24.473
STD_SINGER,24.77
STD_SINGER,24.3
STD_SINGER,24.32
STD_SINGER,24.33
STD_SINGER,24.497
STD_SINGER,24.719
STD_SINU,46.999
STD_SINU,47.733
STD_SINU,49.107
STD_SINU,22.84
STD_SINU,22.917
STD_SINU,22.836
STD_SINU,22.896
STD_SINU,23.224
STD_SINU,23.014
STD_SINU,22.85
STD_SINU,22.929
STD_SINU,23.014
STD_SINU,23.164
STD_SINU,22.768
STD_SINU,22.906
STD_SINU,22.788
STD_SINU,22.968
STD_SINU,23.188
STD_SINU,22.939
STD_SINU,22.825
STD_SINU,22.797
STD_SINU,22.945
STD_SINU,23.256
STD_SINU,22.927
STD_SINU,22.892
STD_SINU,22.854
STD_SINU,23.042
STD_SINU,23.128
STD_SINU,22.902
STD_SINU,22.907
STD_SINU,22.752
STD_TENT,51.903
STD_TENT,52.741
STD_TENT,53.546
STD_TENT,25.91
STD_TENT,26.227
STD_TENT,25.849
STD_TENT,25.873
STD_TENT,25.828
STD_TENT,26.031
STD_TENT,26.254
STD_TENT,25.996
STD_TENT,25.766
STD_TENT,25.789
STD_TENT,25.884
STD_TENT,26.256
STD_TENT,25.764
STD_TENT,25.78
STD_TENT,25.714
STD_TENT,26.043
STD_TENT,26.181
STD_TENT,25.847
STD_TENT,25.818
STD_TENT,25.726
STD_TENT,26.031
STD_TENT,26.34
STD_TENT,25.883
STD_TENT,25.795
STD_TENT,25.775
STD_TENT,26.039
STD_TENT,25.87
STD_TENT,26.163
STD_CIRCLE,56.419
STD_CIRCLE,54.194
STD_CIRCLE,54.488
STD_CIRCLE,26.652
STD_CIRCLE,26.763
STD_CIRCLE,26.701
STD_CIRCLE,26.631
