MH,Data
STD,14290.0
STD,14289.0
STD,14290.0
STD,14390.0
STD,14385.0
STD,14290.0
STD,14288.0
STD,14290.0
STD,14385.0
STD,14289.0
STD,14290.0
STD,14375.0
STD,14290.0
STD,14290.0
STD,14290.0
STD,14389.0
STD,14290.0
STD,14390.0
STD,14290.0
STD,14384.0
STD,14385.0
STD,14290.0
STD,14290.0
STD,14380.0
STD,14390.0
STD,14387.0
STD,14386.0
STD,14290.0
STD,14290.0
STD,14384.0
STD,14290.0
STD_LOG,14280.0
STD_LOG,14184.0
STD_LOG,14189.0
STD_LOG,14190.0
STD_LOG,14263.0
STD_LOG,14190.0
STD_LOG,14289.0
STD_LOG,14290.0
STD_LOG,14188.0
STD_LOG,14190.0
STD_LOG,14275.0
STD_LOG,14275.0
STD_LOG,14190.0
STD_LOG,14262.0
STD_LOG,14287.0
STD_LOG,14289.0
STD_LOG,14285.0
STD_LOG,14189.0
STD_LOG,14281.0
STD_LOG,14189.0
STD_LOG,14276.0
STD_LOG,14276.0
STD_LOG,14190.0
STD_LOG,14288.0
STD_LOG,14190.0
STD_LOG,14272.0
STD_LOG,14190.0
STD_LOG,14189.0
STD_LOG,14288.0
STD_LOG,14190.0
STD_LOG,14189.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14289.0
STD_PIECE,14374.0
STD_PIECE,14384.0
STD_PIECE,14290.0
STD_PIECE,14389.0
STD_PIECE,14290.0
STD_PIECE,14384.0
STD_PIECE,14387.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14387.0
STD_PIECE,14290.0
STD_PIECE,14383.0
STD_PIECE,14382.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14289.0
STD_PIECE,14383.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14388.0
STD_PIECE,14290.0
STD_PIECE,14387.0
STD_PIECE,14378.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_PIECE,14290.0
STD_SINE,14284.0
STD_SINE,14289.0
STD_SINE,14263.0
STD_SINE,14290.0
STD_SINE,14285.0
STD_SINE,14288.0
STD_SINE,14276.0
STD_SINE,14190.0
STD_SINE,14289.0
STD_SINE,14288.0
STD_SINE,14287.0
STD_SINE,14288.0
STD_SINE,14288.0
STD_SINE,14289.0
STD_SINE,14288.0
STD_SINE,14289.0
STD_SINE,14288.0
STD_SINE,14288.0
STD_SINE,14289.0
STD_SINE,14290.0
STD_SINE,14289.0
STD_SINE,14288.0
STD_SINE,14290.0
STD_SINE,14290.0
STD_SINE,14289.0
STD_SINE,14287.0
STD_SINE,14287.0
STD_SINE,14289.0
STD_SINE,14286.0
STD_SINE,14278.0
STD_SINE,14190.0
STD_SINGER,13988.0
STD_SINGER,14085.0
STD_SINGER,13990.0
STD_SINGER,14080.0
STD_SINGER,13990.0
STD_SINGER,13986.0
STD_SINGER,13988.0
STD_SINGER,13988.0
STD_SINGER,14078.0
STD_SINGER,13989.0
STD_SINGER,14085.0
STD_SINGER,14076.0
STD_SINGER,14086.0
STD_SINGER,14067.0
STD_SINGER,14086.0
STD_SINGER,14079.0
STD_SINGER,14080.0
STD_SINGER,14082.0
STD_SINGER,13986.0
STD_SINGER,13990.0
STD_SINGER,13987.0
STD_SINGER,14086.0
STD_SINGER,14076.0
STD_SINGER,14070.0
STD_SINGER,14079.0
STD_SINGER,14172.0
STD_SINGER,14090.0
STD_SINGER,14083.0
STD_SINGER,14186.0
STD_SINGER,13984.0
STD_SINGER,14058.0
STD_SINU,13883.0
STD_SINU,13786.0
STD_SINU,13883.0
