MH,Data
STD,17977.0
STD,17984.0
STD,18017.0
STD,17970.0
STD,17969.0
STD,17924.0
STD,17978.0
STD,17977.0
STD,17967.0
STD,17959.0
STD,17937.0
STD,17931.0
STD,17932.0
STD,17967.0
STD,17984.0
STD,17979.0
STD,17995.0
STD,17940.0
STD,17973.0
STD,17997.0
STD,17969.0
STD,17965.0
STD,17981.0
STD,17979.0
STD,17969.0
STD,17965.0
STD,17985.0
STD,17972.0
STD,18027.0
STD,17930.0
STD,17959.0
STD_LOG,17831.0
STD_LOG,17921.0
STD_LOG,17903.0
STD_LOG,17824.0
STD_LOG,17827.0
STD_LOG,17913.0
STD_LOG,17875.0
STD_LOG,17843.0
STD_LOG,17890.0
STD_LOG,17860.0
STD_LOG,17848.0
STD_LOG,17823.0
STD_LOG,17871.0
STD_LOG,17913.0
STD_LOG,17865.0
STD_LOG,17851.0
STD_LOG,17902.0
STD_LOG,17909.0
STD_LOG,17933.0
STD_LOG,17855.0
STD_LOG,17921.0
STD_LOG,17960.0
STD_LOG,17846.0
STD_LOG,17818.0
STD_LOG,17813.0
STD_LOG,17896.0
STD_LOG,17916.0
STD_LOG,17934.0
STD_LOG,17832.0
STD_LOG,17958.0
STD_LOG,17863.0
STD_PIECE,17979.0
STD_PIECE,17963.0
STD_PIECE,17957.0
STD_PIECE,17976.0
STD_PIECE,17969.0
STD_PIECE,17945.0
STD_PIECE,17977.0
STD_PIECE,17944.0
STD_PIECE,18022.0
STD_PIECE,18012.0
STD_PIECE,17954.0
STD_PIECE,17975.0
STD_PIECE,17954.0
STD_PIECE,17972.0
STD_PIECE,17949.0
STD_PIECE,17962.0
STD_PIECE,17975.0
STD_PIECE,17994.0
STD_PIECE,17947.0
STD_PIECE,17950.0
STD_PIECE,17984.0
STD_PIECE,17956.0
STD_PIECE,17959.0
STD_PIECE,17986.0
STD_PIECE,17971.0
STD_PIECE,17991.0
STD_PIECE,17964.0
STD_PIECE,17990.0
STD_PIECE,17983.0
STD_PIECE,17984.0
STD_PIECE,17982.0
STD_SINE,17902.0
STD_SINE,17896.0
STD_SINE,17914.0
STD_SINE,17888.0
STD_SINE,17938.0
STD_SINE,17910.0
STD_SINE,17959.0
STD_SINE,17900.0
STD_SINE,17981.0
STD_SINE,17861.0
STD_SINE,17913.0
STD_SINE,17892.0
STD_SINE,17904.0
STD_SINE,17868.0
STD_SINE,17905.0
STD_SINE,17955.0
STD_SINE,17868.0
STD_SINE,17922.0
STD_SINE,17877.0
STD_SINE,17856.0
STD_SINE,17899.0
STD_SINE,17894.0
STD_SINE,17917.0
STD_SINE,17898.0
STD_SINE,17889.0
STD_SINE,17917.0
STD_SINE,17895.0
STD_SINE,17941.0
STD_SINE,17925.0
STD_SINE,17874.0
STD_SINE,17902.0
STD_SINGER,17585.0
STD_SINGER,17662.0
STD_SINGER,17635.0
STD_SINGER,17613.0
STD_SINGER,17650.0
STD_SINGER,17587.0
STD_SINGER,17728.0
STD_SINGER,17689.0
STD_SINGER,17639.0
